surah_no,ayah_no,text
17,17,"وهؤلاء أمم كثيرةٌ أبادهم الله بالعذاب من بعد قوم نوح؛ كعاد وثمود وقوم لوط وغيرهم ممَّن عاقبهم الله لما كَثُر بغيُهم واشتدَّ كفرُهم؛ أنزل الله بهم عقابَه العظيم. {وكفى بربِّك بذُنوب عبادِهِ خبيراً بصيراً}: فلا يخافوا منه ظلماً، وأنه يعاقبهم على ما عملوه."
17,18,"يخبر تعالى أن {مَن كان يريدُ}: الدنيا {العاجلة} المنقضية الزائلة، فعمل لها وسعى، ونسي المبتدأ أو المنتهى: أنَّ الله يعجِّل له من حطامها ومتاعها ما يشاؤه ويريده، مما كَتَبَ الله له في اللوح المحفوظ، ولكنَّه متاعٌ غير نافع ولا دائم له، ثم يجعل له في الآخرة {جهنَّم يَصۡلاها}؛ أي: يباشر عذابها، {مذموماً مدحوراً}؛ أي: في حالة الخِزْي والفضيحة والذمِّ من الله ومن خلقِهِ والبعد عن رحمةِ الله، فيجمعُ له بين العذاب والفضيحة."
17,19,"{ومن أراد الآخرةَ}: فرضِيَها وآثرها على الدُّنيا، {وسعى لها سَعۡيَها}: الذي دعت إليه الكتب السماويَّة والآثار النبويَّة، فعمل بذلك على قدر إمكانه، {وهو مؤمنٌ}: بالله وملائكته وكتبه ورسله واليوم الآخر. {فأولئك كان سعيُهم مشكوراً}؛ أي: مقبولاً منمًّى مدَّخراً، لهم أجرهم وثوابهم عند ربهم."
17,20,"ومع هذا؛ فلا يفوتُهم نصيبُهم من الدُّنيا؛ فكلًّا يُمِدُّه الله منها؛ لأنَّه عطاؤه وإحسانه. {وما كان عطاءُ ربِّك محظوراً}؛ أي: ممنوعاً من أحدٍ، بل جميعُ الخلق راتِعون بفضلِهِ وإحسانِهِ."
17,21,"{انظرۡ كيف فضَّلۡنا بعضَهم على بعضٍ}: في الدُّنيا بسَعة الأرزاق وقلَّتها، واليُسْر والعُسْر، والعلم والجهل، والعقل والسَّفَه، وغير ذلك من الأمور التي فضَّل الله العباد بعضهم على بعض بها. {وللآخرةُ أكبرُ درجاتٍ وأكبرُ تفضيلاً}: فلا نسبة لنعيم الدُّنيا ولذَّاتها إلى الآخرة بوجه من الوجوه؛ فكم بين من هو في الغرف العاليات واللَّذَّات المتنوِّعات والسرور والخيرات والأفراح ممَّن هو يتقلَّب في الجحيم، ويعذَّب بالعذاب الأليم، وقد حلَّ عليه سَخَطُ الربِّ الرحيم، وكلٌّ من الدارين بين أهلها من التفاوت ما لا يمكنُ أحداً عدُّه."
17,22,"أي: لا تعتقدْ أنَّ أحداً من المخلوقين يستحقُّ شيئاً من العبادة، ولا تشركْ بالله أحداً منهم؛ فإنَّ ذلك داع للذمِّ والخذلان؛ فالله وملائكته ورسله قد نَهَوْا عن الشرك، وذمُّوا من عمله أشدَّ الذمِّ، ورتَّبوا عليه من الأسماء المذمومة والأوصاف المقبوحة ما كان به متعاطيه أشنعَ الخلق وصفاً وأقبحهم نعتاً، وله من الخِذْلان في أمر دينه ودنياه بحسب ما تركه من التعلُّق بربِّه؛ فمن تعلَّق بغيره؛ فهو مخذولٌ قد وُكِلَ إلى مَن تعلَّق به، ولا أحد من الخلق ينفع أحداً إلا بإذن الله؛ وكما أنَّ مَن جعل مع الله إلهاً آخر له الذمُّ والخذلان؛ فمن وحَّده وأخلص دينه لله، وتعلَّق به دون غيره؛ فإنَّه محمودٌ مُعانٌ في جميع أحواله."
17,23,"لما نهى تعالى عن الشرك به؛ أمر بالتوحيد، فقال:{وقضى ربُّك}: قضاء دينيًّا، وأمر أمراً شرعيًّا {أن لا تعبُدوا}: أحداً من أهل الأرض والسماوات الأحياء والأموات، {إلاَّ إيَّاه}: لأنَّه الواحد الأحد، الفرد الصمد، الذي له كلُّ صفة كمال، وله من تلك الصفة أعظمها، على وجهٍ لا يشبهه أحدٌ من خلقه، وهو المنعِمُ بالنعم الظاهرة والباطنة، الدافع لجميع النِّقم، الخالق، الرازق، المدبِّر لجميع الأمور؛ فهو المتفرِّد بذلك كلِّه، وغيره ليس له من ذلك شيء. ثم ذكر بعد حقِّه القيام بحقِّ الوالدين، فقال:{وبالوالدين إحساناً}؛ أي: أحسنوا إليهما بجميع وجوه الإحسان القوليِّ والفعليِّ؛ لأنهما سببُ وجود العبد، ولهما من المحبَّة للولد والإحسان إليه، والقرب ما يقتضي تأكُّد الحقِّ ووجوب البرِّ. {إمَّا يَبۡلُغَنَّ عندَكَ الكِبَرَ أحدُهما أو كلاهما}؛ أي: إذا وصلا إلى هذا السنِّ الذي تضعُفُ فيه قواهما ويحتاجان من اللُّطف والإحسان ما هو معروفٌ، {فلا تَقُلۡ لهما أفٍّ}: وهذا أدنى مراتب الأذى، نبَّه به على ما سواه، والمعنى: لا تؤذِهِما أدنى أذيَّة، {ولا تَنۡهَرۡهُما}؛ أي: تزجُرهما وتتكلَّم لهما كلاماً خشناً. {وقلۡ لهما قولاً كريماً}: بلفظٍ يحبَّانه، وتأدَّب وتلطَّف بكلام ليِّن حسن يلذُّ على قلوبهما، وتطمئنُّ به نفوسهما، وذلك يختلفُ باختلاف الأحوال والعوائد والأزمان."
17,24,"{واخفضۡ لهما جناحَ الذُّلِّ من الرحمةِ}؛ أي: تواضع لهما ذُلًّا لهما ورحمةً واحتساباً للأجر، لا لأجل الخوف منهما أو الرجاء لما لهما ونحو ذلك من المقاصد التي لا يؤجَر عليها العبد. {وقل ربِّ ارحَمۡهما}؛ أي: ادعُ لهما بالرحمة أحياءً وأمواتاً؛ جزاءً على تربيتهما إيَّاك صغيراً. وفُهِمَ من هذا أنَّه كلَّما ازدادت التربيةُ؛ ازداد الحقُّ. وكذلك من تولَّى تربية الإنسان في دينِهِ ودُنياه تربيةً صالحةً غير الأبوين؛ فإنَّ له على مَن ربَّاه حقَّ التربية."
17,25,"أي: ربُّكم تعالى مطَّلع على ما أكنَّته سرائركم من خير وشرٍّ، وهو لا ينظر إلى أعمالكم وأبدانكم، وإنما ينظر إلى قلوبكم وما فيها من الخير والشر. {إن تكونوا صالحين}: بأن تكون إرادتُكم ومقاصدكم دائرةً على مرضاة الله، ورغبتكم فيما يقربكم إليه، وليس في قلوبكم إرادات مستقرة لغير الله. {فإنَّه كان للأوَّابين}؛ أي: الرجَّاعين إليه في جميع الأوقات؛ {غفوراً}: فمن اطَّلع الله على قلبه، وعلم أنه ليس فيه إلاَّ الإنابة إليه ومحبَّته ومحبَّة ما يقرِّب إليه؛ فإنَّه وإن جرى منه في بعض الأوقات ما هو مقتضى الطبائع البشريَّة؛ فإنَّ الله يعفو عنه، ويغفر له الأمور العارضة غير المستقرَّة."
17,26,17:29
17,27,17:29
17,28,"وهذا الأمر بإيتاء ذي القربى مع القدرة والغنى، فأمَّا مع العُدْم أو تعسُّر النفقة الحاضرة؛ فأمر تعالى أن يُردُّوا ردًّا جميلاً، فقال:{وإمَّا تعرضَنَّ عنهم ابتغاءَ رحمةٍ من ربِّك ترجوها}؛ أي: تعرض عن إعطائِهِم إلى وقت آخر ترجو فيه من الله تيسير الأمر. {فقُلۡ لهم قولاً ميسوراً}؛ أي: لطيفاً برفقٍ ووعد بالجميل عند سُنوح الفرصة واعتذارٍ بعدم الإمكان في الوقت الحاضر؛ لينقلبوا عنك مطمئنَّة خواطرهم؛ كما قال تعالى:{قولٌ معروفٌ ومغفرةٌ خيرٌ من صدقةٍ يَتۡبَعُها أذى}: وهذا أيضاً من لطف الله تعالى بالعباد، أمرهم بانتظار الرحمة والرزق منه؛ لأنَّ انتظار ذلك عبادة، وكذلك وعدُهم بالصدقة والمعروف عند التيسُّر عبادةٌ حاضرةٌ؛ لأنَّ الهمَّ بفعل الحسنة حسنةٌ، ولهذا ينبغي للإنسان أن يفعل ما يَقْدِرُ عليه من الخير، وينوي فعل ما لم يقدِرْ عليه لِيُثاب على ذلك، ولعلَّ الله ييسِّر له بسبب رجائه."
17,29,"وقال هنا: {ولا تجعل يَدَكَ مغلولةً إلى عنقك}: كناية عن شدة الإمساك والبخل، {ولا تَبۡسُطۡها كلَّ البسط}: فتنفق فيما لا ينبغي أو زيادة على ما ينبغي، {فتقعدَ}: إن فعلت ذلك {مَلوماً}؛ أي: تُلام على ما فعلتَ، {مَحۡسوراً}؛ أي: حاسر اليد فارغها؛ فلا بقي ما في يدك من المال، ولا خَلَفَه مدحٌ وثناءٌ."
17,30,"ثم أخبر تعالى: أنَّ اللهَ {يبسُطُ الرزق لمن يشاء}: من عباده ويقدِرُه ويضيِّقه على من يشاء حكمةً منه. {إنَّه كان بعبادِهِ خبيراً بصيراً}: فيَجْزيهم على ما يعلمُهُ صالحاً لهم، ويدبِّرهم بلطفه وكرمه."
17,31,"وهذا من رحمته بعباده؛ حيث كان أرحم بهم من والديهم، فنهى الوالدين أن يقتُلوا أولادهم خوفاً من الفقر والإملاق، وتكفَّل برزق الجميع، وأخبر أنَّ:{قَتۡلَهم كان خِطۡئاً كبيراً}؛ أي: من أعظم كبائر الذنوب؛ لزوال الرحمة من القلب، والعقوق العظيم، والتجرِّي على قتل الأطفال الذين لم يجرِ منهم ذنبٌ ولا معصيةٌ."
17,32,"والنهي عن قربانه أبلغ من النهي عن مجرَّد فعله؛ لأنَّ ذلك يشمل النهي عن جميع مقدّماته ودواعيه؛ فإنَّ من حام حول الحمى يوشك أن يقع فيه، خصوصاً هذا الأمر الذي في كثير من النفوس أقوى داع إليه، ووصف الله الزِّنا وقبْحه بأنه {كان فاحشةً}؛ أي: إثماً يُستفحش في الشرع والعقل والفِطَر؛ لتضمُّنه التجرِّي على الحرمة في حقِّ الله وحقِّ المرأة وحقِّ أهلها أو زوجها وإفساد الفراش واختلاط الأنساب وغير ذلك من المفاسد. وقوله:{وساء سبيلاً}؛ أي: بئس السبيل سبيلُ من تجرَّأ على هذا الذنب العظيم."
